
product/productId: B000H136JY
review/userId: A1ZEIFY3AMBSU8
review/profileName: Scone Lady
review/helpfulness: 1/1
review/score: 5.0
review/time: 1281916800
review/summary: Campbell's Beefy Mushroom Soup Is Still Made
review/text: I'm another one of those people who have looked for years, without success, to find Campbell's Beefy Mushroom Soup on the grocery store shelves.  But, by searching on the internet recently, I came across the soup for sale on Amazon.  Others, as well as myself, have wondered if the product was fresh stock since it's very hard to find.  Well, I recently called Campbell's to inquire if the soup was still in production, and they assured me it was.  So, last fall, I ordered 2 cases of the soup on Amazon <a href="http://www.amazon.com/gp/product/B000H136JY">Campbell's Beefy Mushroom, 10.75-Ounce Cans (Pack of 12)</a> and the expiration was in 2011 or 2012 (I forget).  I've already used up all the soup and I'm ready to order more.  When this soup first appeared in grocery stores years ago, the label had this YUMMY recipe on it, which I have used ever since.  It is my husband's favorite hamburger dish.  This recipe transforms ordinary hamburger into a delicious comfort food your family is sure to love.  It's so easy to make, but ohhh sooo good!  Here it is:<br /><br />"Campbell's Salisbury Steak"<br /><br />1 (10 3/4 ounce) can Campbell's Beefy Mushroom Soup<br />1 1/2 lbs ground beef<br />1 egg, lightly beaten<br />1/2 c. fine dry breadcrumbs<br />1/4 c. finely chopped onion<br />1/8 t. pepper<br />1/4 c. water<br /><br />1) Add 1/4 c. soup, egg, breadcrumbs, onion and pepper to the ground beef and mix well.<br />2) Shape into 6 patties.<br />3) Brown both sides in ungreased skillet, over medium heat; not cooking them completely.<br />4) Drain off the fat.<br />5) Spoon over the patties the undiluted Beefy-Mushroom soup and 1/4 c. water.<br />6) Cover the skillet and simmer over low heat 20 minutes or until done, spooning the gravy over the patties occasionally.<br />7) Delicious served with mashed potatoes, cooked green beans and rolls with butter.<br /><br />Serves 6

product/productId: B000H136JY
review/userId: A1AAYA5D9I00HC
review/profileName: Grandpa Glenn "The Grandpa Gourmet"
review/helpfulness: 1/1
review/score: 5.0
review/time: 1269216000
review/summary: Why did Campbell's discontinue such a great product?
review/text: My kids were raised on this soup every Friday night for years on end. But not Beefy Mushroom by itself; it was always mixed with 2 cans of Cream of Potato soup and served over potato sticks.<br />Here is the recipe for Logjam soup:<br />1 can Beefy Mushroom rinsed with one can water.<br />1 can Cream of Potato rinsed with one can water (can be milk if you prefer creamier soup).<br />1 can Cream of Potato rinsed with one can milk.<br />Stir over med heat. When hot ladle over potato sticks, then<br />sprinkle with paprika.<br />If the food gurus at Campbell's ever ate one bowl of this soup combination they would be ashamed of themselves for discontinuing the Beefy Mushroom.<br />Glenn

product/productId: B000H136JY
review/userId: A15MYYRI3SIBPO
review/profileName: Andrea "Moon Pie's Momma"
review/helpfulness: 1/1
review/score: 5.0
review/time: 1243468800
review/summary: Finally found it again!
review/text: I was unaware this soup was discontinued!<br />It's been a main ingredient in one of my mom's dishes for years!  I set out to order it by the case when I had no luck at every store in a 200 mile radius!  Guess I better stock up!

product/productId: B000H136JY
review/userId: A1LT8RW2QNJGTI
review/profileName: Candice Hudson "Candice"
review/helpfulness: 3/4
review/score: 5.0
review/time: 1219276800
review/summary: Great for cooking
review/text: Bought this soup for the main purpose of stocking up. It has been discontinued, was happy to find it online. Don't fall in love with it as I have been for the past 30 years because it is no longer available.

product/productId: B000H136JY
review/userId: AXJL9QXOPTMZZ
review/profileName: Joel Berlanga
review/helpfulness: 2/3
review/score: 5.0
review/time: 1262822400
review/summary: beefy mushroom
review/text: I have enjoyed this product for many, many years.  I was terribly disappointed when I discovered it was no longer available in any store.  You can only imagine my excitement when I found out that it was available thru Amazon.  I so enjoyed the first case I purchased that I bought a second case.  The first two cans from the second case I bought were marvelous.  Believe me, when I use up this case, I will be buying a third case.<br /><br />Joel

product/productId: B000H136JY
review/userId: A1F6WI91NPY0QC
review/profileName: Vickie Casper
review/helpfulness: 0/0
review/score: 5.0
review/time: 1337299200
review/summary: Beefy Mushroom Soup
review/text: This soup is great alone or to use in gravy and cooking.  It is great with beef stew also. You can't find this soup in a grocery store

product/productId: B000H136JY
review/userId: AA9YGSTT6UA1J
review/profileName: Paul Wilson
review/helpfulness: 0/0
review/score: 5.0
review/time: 1321747200
review/summary: Great for recipes
review/text: This is a must-have for slow cooker recipes. Throw a pork tenderloin or brisket in the crock pot, a chopped onion, pepper and a can of beefy mushroom soup on low for 7 hours and you have the best main dish ever.

product/productId: B000H136JY
review/userId: A13989MTPASFGN
review/profileName: Karen Honeycutt
review/helpfulness: 0/0
review/score: 5.0
review/time: 1268265600
review/summary: Great by itself or in cooking
review/text: I haven't been able to find this in my local grocery stores so have stocked up through amazon. I sometimes have this soup on its own but I especially like it with pasta and it's a cinch to make. My favorite easy-easy-easy recipe is to take a can of the soup, add 1/4 to 1/2 a can of water (optional -- as "sauce" it's thicker without the water of course), cook it on the stovetop, pour half of it over cooked pasta or egg noodles (the standard 2 oz. UNCOOKED weight per serving), and mix well. Put in a medium square Ziploc container, snap on the lid, and freeze. (So the way I do it, I get 2 servings per can of soup.)  I usually have several of these in my freezer so if I am lazy I just grab one to take to work with me -- it heats up in the microwave in 2-3 minutes.  It makes a pretty filling lunch that is low in calories, very low in fat (maybe 2 or 3 grams per serving including the egg noodles), and quite tasty!  (Yeah, no veggies, so have a salad with it, :-) .)  You can get more recipes at Campbell's web site or elsewhere online -- I am always experimenting with their soups, and amazon makes it easy to stock up on them and try lots of different things.

product/productId: B000H136JY
review/userId: A1G2OABEXRCNL6
review/profileName: Bonnie Hilton "Crafty Quilter"
review/helpfulness: 3/5
review/score: 5.0
review/time: 1241654400
review/summary: Beefy Mushroom soup
review/text: Glad they are available thru Amazon cause you can't find them in any stores any longer.

product/productId: B000H136JY
review/userId: A1GCPREV84GXMS
review/profileName: YearningForTheOldNewDays
review/helpfulness: 1/2
review/score: 5.0
review/time: 1280188800
review/summary: BACK by popular demand
review/text: While not yet back in the stores, some company has heard the voice of the customer and responded.  It has now been in production for a few weeks and supposedly coming soon to a store near you with no need to settle for old product @ $2 or $3 a can bought from scalpers.  This is one I have been demanding since it was discontinued.  Now if I could just get Kraft to start making yellow mustard again, Heinz to start making Cajun BBQ sauce again, and about 50 other products that are apparently no longer pulling in enough to make it worthwhile in today's shave every penny from every inch of shelf space world, things wouldn't seem quite as bad.  It is these little seemingly insignificant things (when they are around every day) that add to the ability to cope in an ever stressed out environment.  Too philosophic for a missing can of soup and bottle of mustard?  Priorities all messed up?  Remember NEW COKE!  Better yet, remember when you got a wooden case of Coke delivered to your door in 5 minutes (you have to be over 45 for this one) if you called and said you just drank a flat or funny tasting Coke?  To you younger folks, this is TRUE!  Guys on trucks drove all over the city with cases of Coke to deliver to anyone who had a complaint.  That was customer service.  Give me the late 50's and early 60's WITHOUT RACISM anytime.  We can find a way to get there.  Demand the Bureauracracies give us our lives back.  We don't need them.

product/productId: B000H136JY
review/userId: A2F59YPC3AQUWF
review/profileName: KING OF CASTLE "Endangered"
review/helpfulness: 0/6
review/score: 1.0
review/time: 1283990400
review/summary: and then some ....
review/text: stuff sucks  plain and simple  might as well chew on a msg stick  [ do they make msg sticks ? ]  ordered this to prove a point .  problem is  , i forgot the point .<br /> old is not always good  [ case in point ] .  learn how to cook just a tiny  bit and you would not need to subject yourself to this chemical crap .

product/productId: B001QDH5Z8
review/userId: A2ZHPYBWP717ZK
review/profileName: DandyDear711
review/helpfulness: 0/0
review/score: 5.0
review/time: 1315785600
review/summary: Grain free and perfect size.
review/text: A few of these a day won't make your dog chubby. Easy on your purse too. My dog doesn't understand whether he is getting a big treat or little treat - he just likes getting treats. Fun to catch, too.

product/productId: B003V39I3S
review/userId: A30TY8H3UH0A7K
review/profileName: Gypsy Cat
review/helpfulness: 1/1
review/score: 5.0
review/time: 1283644800
review/summary: Amazing Product!
review/text: Like most Amercians, curry was a mystery to me, aside from the reputation for 5 alarm heat! I looked up the definition of curry & found it to be a very complex product of many, many exotic & sometimes obscure spices. A co-worker gave my husband a box of this product after an especially good potluck.<br /><br />This product lends a deliciously rich and complex flavor. You control the heat by deciding how much you want to use. I made a curry vegetable stew with cashews and garbanzo beans and then used a small piece of this product to add flavor. I then added a cup of Greek Yogurt to add some character to it. Wow! Delicious and hearty. My husband loved it. And somehow the curry spices neutralized the gassy potential of the chickpeas. I added a little extra curry to my bowl to bring the flavors up to my liking, as my husband won't eat anything with detectable pepper heat. I plan to order the "Mild" when my current box is gone.<br /><br />This product is wonderful, convenient & highly recommended. AND the shelf-life is phenomenal. I know this because I cooked with it recently, only to discover afterwards it was YEARS beyond the "Best Used Before" date. It had no rancidity & was so good I would've never known if I hadn't looked at the box.

product/productId: B003V39I3S
review/userId: A27GZ92KLXDJVJ
review/profileName: D. Glade
review/helpfulness: 0/0
review/score: 5.0
review/time: 1337731200
review/summary: Brings me back to Japan everytime!
review/text: This is the. best. Japanese. curry. EVER.  Period!  Growing up, I lived with my family in Japan for eight years and curry was a family favorite (even for two very, very picky little boys).  When we moved back my mom was able to find this at the local Asian market - and years later, when I moved out and had to cook on my own, I found it on Amazon.  HURRAY!  This is a staple in our house, especially during the winter.  It is now a family favorite for MY family - husband, and kids aged 6, 5, and 2.  It is SUPER simple to make (trust me when I say this!  I am not much of a cook!).  Just add chicken and veggies to the pot!  I do alter the recipe a bit but adding only 1 onion and more carrots, but that's just our personal prefernce.  Half a package will feed my family of 5, with leftovers.<br /><br />This curry also comes in mild and hot.  Hot is too spicy for my kiddos and mild is too mild for my husband.  But they are all good.  Try it - I PROMISE you will love it!  I would give it 10 stars if I could!!

product/productId: B003V39I3S
review/userId: A33AQPJYH7UUXR
review/profileName: Desert Gypsy "A Brooklyn Girl Out West"
review/helpfulness: 0/0
review/score: 5.0
review/time: 1327363200
review/summary: a family favorite for twenty years
review/text: I married into the Japanese culture and a whole new world of cuisine was opened up to me. I didn't know that curry is actually a staple dish in many Japanese households, nor that sauce mixes like this are a very "traditional" way of making curry, meaning it's one thing that home cooks don't usually make from scratch. This brand is the favorite and most popular from what I was told by my in-laws and I can see why.<br /><br />It comes formed sort of like a chocolate bar with break points in it that you can snap off as much as you need. The flavor is warm and not to spicy; I prefer mild but my family likes it a little hot and this was not too spicy for me. We usually add beef cubes, potatoes, onions and carrots and serve over Japanese/sticky rice and it makes a fantastic supper.<br /><br />Very pleased with this product and highly recommended.

product/productId: B000E130ES
review/userId: A3D6TFYRMIV3ZL
review/profileName: Themis-Athena
review/helpfulness: 7/7
review/score: 5.0
review/time: 1219795200
review/summary: Rooibos Tea and Spices.
review/text: Rooibos is Afrikaans for "red bush." Grown in South Africa's Cederburg Mountains and harvested during the summer, this tea acquires its unique red color as a result of fermentation (in mounds) and oxidization, when it is spread out to dry in the sunlight; naturally it is green.<br /><br />Rooibos is known for its health benefits stemming from its rich content in vitamins, antioxidants, flavanoids and minerals (inter alia, magnesium, calcium, iron, copper, zinc, potassium, fluoride, manganese and alpha-hydroxy) and has a long tradition of medicinal use among the local Native population; among other things, it is known to help cure asthma, hay fever and other allergies, acne, eczema, colics, indigestion, insomnia, and nervous tension. Containing very few tannins and no caffeine, rooibos has a distinctive aroma and amber color.<br /><br />This tea blends well with various spices and condiments; my favorite mixture is a delicious loose leaf blend sold by my local tea store, which features orange peel, cinnamon, grated coconut, finely minced chili and red pepper. For a more commercial alternative, though, Tazo's Red Bush tea is a great choice as well: a rich, exquisite blend of rooibos, hibiscus, orange peel, rosemary, several lemon ingredients (lemon myrtle, verbena and balm), as well as a number of sweet spices. Enjoy!

product/productId: B000E130ES
review/userId: A1ONZ8JRPLBNUI
review/profileName: Mona Lisa "Gwenie"
review/helpfulness: 1/1
review/score: 5.0
review/time: 1245542400
review/summary: Mona Lisa
review/text: I love this tea. Previously I was not a tea drinker. This tea has a very calming effect. I feel relaxed after a cup of Red Bush tea. It also helps you sleep, but you wake up feeling more refreshed. The taste is great. It has a great combination of spices. You do not have to add anything, it is great as is. I hope you will try it, you will like it.

product/productId: B000E130ES
review/userId: A3CQGHO1TMFYSU
review/profileName: Gayle Lai "Nanna"
review/helpfulness: 0/0
review/score: 5.0
review/time: 1329436800
review/summary: Great Discovery
review/text: I'm new to this tea but now drink it every day. It's mild tasting and has no caffeine.  And it has antioxidants that are good for us. Some people like it with milk or cream and sugar but I like it just the way it is. I discovered it at a woman's meeting and couldn't find it in local stores but I did find it on Amazon. And the price was good on Amazon too.

product/productId: B000E130ES
review/userId: A3ULZZ5ZRP65WP
review/profileName: Chemmom1 "Chemmom1"
review/helpfulness: 0/0
review/score: 4.0
review/time: 1316304000
review/summary: mild flavor
review/text: After reading some of the other reviews, I was expecting more flavor to the  tea.  It is good.  I let it infuse a bit longer than other flavors to encourage the flavor development.

product/productId: B000E130ES
review/userId: A16H248EAOBV6U
review/profileName: Steph
review/helpfulness: 0/0
review/score: 5.0
review/time: 1297296000
review/summary: Quality, delicious red tea
review/text: I'm a fan of Tazo teas in general and Tazo's African Red Bush is one of my favorites.  The flavor is rich and delicious and I have yet to find another brand that tastes as good.  It used to be available for subscribe and save and free shipping from Amazon Prime, which made the price unbeatable.. but I'm not sure if it is still available for subscribe and save.

product/productId: B00009OLJ6
review/userId: A20SOT7IWONPIC
review/profileName: M. Yirmibesoglu "foot race"
review/helpfulness: 0/1
review/score: 2.0
review/time: 1252713600
review/summary: Trickery
review/text: The product I ordered and received is what was advertised.  BUT, I think there is a bit of trickery going on since the can was half the size of a NORMAL can of cat food.  Of course, it's my fault for not checking the oz. in a normal can but, most people have never heard of a small can size of cat food.

product/productId: B0082OCF8G
review/userId: A119B3DAVTMYBZ
review/profileName: Mello
review/helpfulness: 0/0
review/score: 1.0
review/time: 1346630400
review/summary: Price is RIDICULOUS
review/text: wow def would love to buy in cases of 24 but the price is def way too much these are 99 cents each and he's trying to sell it for double what a rip off the should be for 23 bucks or 24. when you lower the price to that u will have a buyer.

product/productId: B004H4P5DW
review/userId: A2C065VB5TPNEH
review/profileName: Alan Krasberg
review/helpfulness: 0/0
review/score: 1.0
review/time: 1347235200
review/summary: YUCK
review/text: This stuff is just AWFUL!<br /><br />One star is one star too many.<br /><br />The only thing raspberry about it is the color.<br /><br />I'm with one of the other reviewers - 5.95 bottles straight to the dump.  This is the first review I have ever written, but it needed doing.<br /><br />I think the person who gave Pappy's five stars might be  called Mammy ----<br /><br />Incidentally, the pomegranate syrup Amazon sells is good stuff.  It's a bit sour, so I mix it with something sweeter, fill the glass with ice and soda water and have it with lunch.

product/productId: B004H4P5DW
review/userId: A1O78B84WDU702
review/profileName: Reader
review/helpfulness: 0/0
review/score: 5.0
review/time: 1327190400
review/summary: Great Tead and Rasberry Flavor - Non Sweetened
review/text: I have been drinking Pappy's Teas for years.<br /><br />Raspberry tea is delicious.<br /><br />I especially enjoy with a little Madhava Raw Agave syrup to add a little sweetness.<br /><br />My daughter drinks it over ice with no sweetener.

product/productId: B004H4P5DW
review/userId: A1P60TM3L3FUIV
review/profileName: Adam
review/helpfulness: 0/0
review/score: 1.0
review/time: 1324512000
review/summary: AACK!  Down the drain it goes . . .
review/text: I tried this product only because another brand (Oak Hill Farms raspberry tea concentrate) was no longer available on Amazon.  I regretted it after one sip:  the tea was very bitter and had no noticeable raspberry flavor.  The taste might be salvaged by a great deal of sweetener, but Oak Hill Farms required none.

product/productId: B004H4P5DW
review/userId: A2VQUC5ZMMHYZW
review/profileName: buck
review/helpfulness: 0/1
review/score: 2.0
review/time: 1344211200
review/summary: Not as good as the Sassifras
review/text: I really like the Sassafras flavor and thought I would try this as well.  I'm sure it's good quality but the flavor is not as good so I give it a low score.<br /><br />These are not sweet and not sour.  I'm trying to think of something appropriate to use it with - it might be good with yogurt or ice cream.  I don't care for it with water.

product/productId: B002D03DZO
review/userId: AY12DBB0U420B
review/profileName: Gary Peterson
review/helpfulness: 0/0
review/score: 5.0
review/time: 1330300800
review/summary: Soft Drinks Made With Cane Sugar for My Guests.
review/text: Some time ago (September, 2009) I wrote a review for Mexican Coke. It came in 12-ounce bottles in a 24-bottle case. The bottles resembled the old fashioned Coke bottles. The main distinction between Mexican Coke and that manufacture in the USA was that Mexican coke was made with cane sugar whereas American Coke was made with high fructose corn syrup. Some people worry about possible health effects of HFCS and others simply don't like the taste as well. Personally, I think the Mexican Coike tastes a bit better. Gormet Coca Cola? Well, whatever, Mexican Coke has now become a big favorite and you can find it all over, even in restaurents.<br /><br />Now, on my last trip to my local Costco store, I found a 12-bottle case of "Vintage Soda," a variety of past-famous American soda beverages. There's Dad's Root Beer, Bubble Up, Nesbitt's Orange Soda and NuGrape Soda. All are made with cane sugar. They're quite good, but I have no standard bottles for comparison. Also, I only rarely drink sodas. I have a supply at home, but it's mainly for guests. Some guests want diet drinks and some don't care for diet sodas. so for the sweetend ones, I use the cane sugar varieties.They get good reviews and it makes for an interesting conversation piece.<br /><br /> Gary Peterson

product/productId: B000LKWSG8
review/userId: A2BY8JJDFL9JP8
review/profileName: Robert Bennen Jr.
review/helpfulness: 4/4
review/score: 2.0
review/time: 1231459200
review/summary: Quinoa Pagodas Pasta
review/text: I'm a big fan of Quinoa pasta, but I was not satisfied with this particular product.  The three colors cooked at different rates so you were left with some hard, and some completely soggy pasta on the same plate.<br /><br />I had 3 boxes left, so I sorted them by color.  This works, but it's a pain to do.  I definitely would not buy again.

product/productId: B000LKWSG8
review/userId: A2JRSZ304OK2D1
review/profileName: mbz "mbz"
review/helpfulness: 3/3
review/score: 5.0
review/time: 1221609600
review/summary: Outstanding gluten-free, high-protein pasta
review/text: We've tried every brand (DeBoles, Tinkyada, etc.) and the Quinoa pasta is the easiest to cook.  Add a bunch of oil to the pasta water, bring to a boil, and pour in the pasta *while stirring*.  Bring to a new boil, turn down to a simmer, and cook for 6-7 minutes (depends on heat--test after 4 minutes).  Drain and if you overcooked it, rinsed under COLD water--sometimes you can save GF pasta by doing this.  The quinoa pasta is high in protein and an excellent GF pasta.

product/productId: B000LKWSG8
review/userId: A10CMEPEV19WAB
review/profileName: John C. "Programmer"
review/helpfulness: 2/2
review/score: 5.0
review/time: 1196294400
review/summary: Excellent taste and texture
review/text: This cooks just fine,  . . just check the texture after cooking for<br />about 6 or 7 minutes. If you don't cook it long enough, it will be<br />hard . . just like any other pasta. I use this all the time.

product/productId: B000LKWSG8
review/userId: A2I7FSY9FZ6J5B
review/profileName: KS "KS"
review/helpfulness: 2/2
review/score: 4.0
review/time: 1193529600
review/summary: great wheat substitute pasta
review/text: We've tried most of the shapes of this pasta, and we really enjoy it.  We initially purchased it because of my daughter's wheat, egg and soy allergies, but we would eat it now even if she outgrows her allergies.

product/productId: B000LKWSG8
review/userId: A2K96YY5BZ3L1S
review/profileName: rjg
review/helpfulness: 1/1
review/score: 2.0
review/time: 1323302400
review/summary: Read the fine print on the box of QUINOA Ancient Harvest Supergrain Pasta
review/text: While this pasta tastes better than many whole grain pastas, I am giving a ranking of 2 because although the packaging strongly suggests this product contains a significant amount of quinoa, the actual amount of quinoa in the corn-quinoa blend may be just slightly greater than the amount of dried spinach needed to color a few of the pieces green. So don't have your decision swayed by the side or back panels, which detail the wonderful nutritional profile of quinoa and its history of cultivation. Note that the company's website states "our Corn/Quinoa gluten free pasta is primarily a corn based product." So maybe they should be putting the word "corn" in the big print?

product/productId: B000LKWSG8
review/userId: A398R165PXFOSS
review/profileName: Mental Mommy "Mental Mommy"
review/helpfulness: 1/1
review/score: 2.0
review/time: 1309305600
review/summary: Falls apart, leaving a gritty mess
review/text: I really like the other Ancient Harvest GF pastas.  I tried two boxes of this and varied cooking times, sauces, and experimented with a few other variables.  Without fail, anytime I had to re-heat the pasta, it fell apart when I stirred it.  I am the only person in the house who has to be GF so I am usually the only one eating the pasta.  It is kind of a pain to make a single serving of my pasta and a pot full for everyone else.  I like being able to make a few serving to refrigerate and have something for lunch the next day, but the way this pasta just crumbles creates a texture I can't stand.  It's tiny pasta pieces and sauce, which I haven't had with the other pastas.  It's also the only brand that I had trouble finding a good cooking time.  The box says 4 to 6 minutes, but that always left hard pasta, even when dropped in salted water that was at a rolling boil.  I would check minute by minute and it seemed to be different every time, and sometimes it seemed like only half the noodles were cooked well and the others were too hard or over-cooked.  I'm a decent cook and don't have that issue with the other AH pastas, GF pastas, or the wheat pastas I cook for the rest of the family.  I will skip the shapes and stick to the other pastas made by Ancient Harvest.

product/productId: B000LKWSG8
review/userId: A3HD7P0BD7BJ9R
review/profileName: Cathy Hunter
review/helpfulness: 1/1
review/score: 5.0
review/time: 1283212800
review/summary: Best Pasta for Candida
review/text: I have candida and if you have it or know what it is, then you know what I'm talking about. This pasta made from Quinioa is fabulous! I'ts way better that rice pasta because it doesn't get mushy, but don't over cook it either. Six to seven minutes max.  Good luck and enjoy.

product/productId: B000LKWSG8
review/userId: A1AQ2W2R4SOVGN
review/profileName: De Profundis
review/helpfulness: 1/1
review/score: 5.0
review/time: 1195516800
review/summary: Great, if you have skillz
review/text: I love this stuff, but if you are expecting it to turn out like pastas made from wheat, you won't be happy. You can't just dump the box into boiling water and dump it into a strainer when the time's up; the pasta will stick together, and if you overcook, it's going to dissolve and turn gluey. But if you have even marginally passable cooking skillz, this stuff is really good and very far from nasty.

product/productId: B000LKWSG8
review/userId: A1LI0GM1YFO4KD
review/profileName: NYC Mama
review/helpfulness: 1/1
review/score: 1.0
review/time: 1193184000
review/summary: Not very tasty
review/text: Cook too little, hard and nasty. Cook toomuch gummy and nasty. Either way, nasty. Why did I order a whole case??

product/productId: B000LKWSG8
review/userId: AB014XWKRE452
review/profileName: Lynstir
review/helpfulness: 0/0
review/score: 5.0
review/time: 1348272000
review/summary: Great gluten-free pasta
review/text: Searching for gluten free items has gotten easier, but I cannot find Ancient Harvest locally.  Being able to buy it online is awesome!  I buy it by the case so I have it onhand.  It's just like regular pasta but wheat-free!  Even if you don't have wheat or gluten issues, try it ~ it's GREAT.

product/productId: B000LKWSG8
review/userId: A1CTBRFBC63JJ3
review/profileName: Marshmallow Creme
review/helpfulness: 0/0
review/score: 5.0
review/time: 1344297600
review/summary: Perfect Texture and Flavor!
review/text: I have cooked this pasta several times and had no trouble with it at all. I have no gluten intolerance, so my use of this pasta started out as experimental, and my continued use is simply based on taste and texture.  I wonder if the negative reviews of this pasta came from people who don't otherwise prepare pasta correctly. I have had no trouble with it, as it cooks like traditional pasta. Generously salt the water, bring to boil and add pasta. Allow the water to return to a boil and continue to cook on full heat until the pasta is done.<br /><br />It's important to note, I suppose, that cooking time varies among all stoves regardless of whether or not the pasta is semolina based or gluten free. How much heat a pot of boiling water receives is going to affect cooking time. As for any pasta, the time on the box should be used only as a guideline to give you an idea of when to check your pasta. Pasta water must be salted, and the pasta occasionally stirred.<br /><br />This pasta may come out too hard if it's not been cooked long enough, I guess. Too soft means it was cooked for too long, (and perhaps that the pasta water was not salted), which is why you taste the pasta before dumping the pot into a strainer. Again, this is true for all pasta, so my guess is people who had a problem cooking this pasta were probably interpreting the cooking time too literally and not sampling a piece before straining. In my kitchen, all pasta colors cooked evenly.<br /><br />When the pasta is cooked correctly:<br /><br />the pasta texture is excellent and very comparable to traditional semolina pasta. In fact, regarding texture specifically, there is little discernible difference at all. My family of regular pasta eaters could not discern between this and regular pasta. I served it with marinara sauce which probably masked the subtle flavor difference. This pasta is made from corn and has subtle notes of corn to it, the way a spinach pasta has notes of spinach: it still tastes like pasta. These are mostly detectable when the pasta is eaten completely plain, but hardly when the pasta is sauced at all. In fact, the notes of corn actually work really well with certain dishes and I would certainly choose this pasta for certain dishes for that very reason.

product/productId: B000LKWSG8
review/userId: A1Z215B0OZ3BLL
review/profileName: Ryan Bartels
review/helpfulness: 0/0
review/score: 5.0
review/time: 1339718400
review/summary: Healthy, fast, and delightful
review/text: This is a great pasta! Amazon has it LOADS cheaper than any of my local stores. It came out to almost BOGO! Love this stuff, will now have to order it at least once a month!

product/productId: B000LKWSG8
review/userId: A1D6G1XWDKXYEC
review/profileName: NiceNative
review/helpfulness: 0/0
review/score: 5.0
review/time: 1339200000
review/summary: Great, gluten free pasta!
review/text: Mrs. Leeper's Pasta Organic, Corn Vegetable Radiatore used to be my favorite, gluten free pasta but the Ancient Harvest Quinoa pastas are just a little better. Nutritionally there is little difference as the Ancient Harvest pastas are mostly corn flour (as is Leeper's). The Ancient Harvest pastas cost a few pennies more per ounce but, in my opinion, they are worth it. But both products are very good.

product/productId: B000LKWSG8
review/userId: A342KWBLR5BRJ9
review/profileName: Melissa Illingworth
review/helpfulness: 0/0
review/score: 4.0
review/time: 1290211200
review/summary: Wrong shape! But great pasta
review/text: I ordered a case of this product (pagoda pasta), but what came was rotelle pasta! Both are wheat and gluten free, but it was not what I thought I was getting. However, I think this brand is the best GF pasta out there.

product/productId: B000LKWSG8
review/userId: A3T9VUA4NNKY8U
review/profileName: M. Burns "Huskerwmn"
review/helpfulness: 0/0
review/score: 5.0
review/time: 1276732800
review/summary: Nice flavor, good texture
review/text: I have never tried gluten-free pasta before but am doing a cleanse that doesn't allow gluten. I bought this from Whole Foods after seeing that, out of all the gluten free pasta's available, this one only had 1 left on the shelf. I figured if other people were buying it up, it had to be good. I had to cook it for about 18 minutes in boiling water with a little salt and oil, but the pasta came out great. The texture was dense and the flavors of the bell pepper came through in the orange pieces. I am extremely happy with it and will be purchasing it again.

product/productId: B000RHSWT2
review/userId: A219AYAZ7FT3TI
review/profileName: T. Sly
review/helpfulness: 1/6
review/score: 5.0
review/time: 1270512000
review/summary: Best mushroom ever!
review/text: This is by far the best bag of mushrooms that I have ever had. Although the price may seem high, it is definitely worth it seeing as how  you get 15 pounds (that's 6.80388555 kilograms!!!) of shroomliciousness. I ate the whole bag in one night because they were so dang good. Don't be fooled into believing that all your getting are mushrooms; you also get the neat bag in which they are delivered in. Your friends will be so jealous when they see you strutting your stuff with a bag that can easily serve all of your fungus needs (up to 15 lbs!).<br /><br />I'd definitely recommend that anyone buy these mushrooms, and I would do the same again if I didn't use my life's savings on them.

product/productId: B0076YVPLG
review/userId: A3HRDRQ5VAFPQS
review/profileName: P. Falcioni "Ducatisti"
review/helpfulness: 1/1
review/score: 4.0
review/time: 1349827200
review/summary: Surprisingly good
review/text: I've tried quite a few different brands of this type of microwave meal that doesn't need freezing or refrigeration, and most of them are not very good. What they lack in flavor, they make up for in high fat, salt, or other junk I'd rather avoid. They also have a tendency to taste like plastic.<br /><br />This Barilla Penne and Marinara were pleasantly surprising. The sauce smells a bit more like basil than I usually like, but tastes great, with a good combination of fresh tomato and spices. The pasta was perfectly al-dente. Actually, it was much better than expensive frozen dinners have been able to produce.<br /><br />Adding a little fresh parmesan, this was a tasty and filling lunch.<br /><br />The only downside is in the packaging, which seems overly substantial. The tray and inner sauce holder are both made of very heavy plastic, which seems like a waste. Fortunately, they are recyclable.

product/productId: B0076YVPLG
review/userId: A1AKU188I6NRF0
review/profileName: StevenJM "stevenjm"
review/helpfulness: 1/1
review/score: 5.0
review/time: 1349827200
review/summary: Delicious!
review/text: Barilla's Penne Traditional is a very tasty microwaveable meal with plenty of pasta.  The sauce compares well with some Italian restaurants - chunky bits of tomato, smooth tomato taste and nice firm pasta.  It cooks up really fast.  Once cooked, the sauce needs to be mixed with the pasta and that can be tricky if not paying attention.  The tray with the sauce needs to be carefully lifted off the main container and poured on the pasta.  Not a big problem but has the potential to spill.<br /><br />Otherwise, mix and enjoy.  Barilla also makes a spicier version of this pasta containing basil - not bad either but I prefer this one.

product/productId: B0076YVPLG
review/userId: A3RMS65F4GT4ML
review/profileName: Billie Rae Bates "BRBTV.com, BillieRae.com"
review/helpfulness: 1/1
review/score: 4.0
review/time: 1349654400
review/summary: Good for lunch, part 2!
